,web_url,snippet,lead_paragraph,abstract,headline,keywords,pub_date,document_type
606,https://www.nytimes.com/1930/05/13/archives/accuses-democrats-of-tariff-duplicity-senator-watson-declares-they.html,"Sen Watson accuses Dem Sens of duplicity, asserting they worked for high rates for home states and then condemned bill as extortionate Repub measure",,"Sen Watson accuses Dem Sens of duplicity, asserting they worked for high rates for home states and then condemned bill as extortionate Repub measure","{'main': 'ACCUSES DEMOCRATS OF TARIFF DUPLICITY; Senator Watson Declares They Assume an Air of Piety, Which III Becomes Them. LISTS CHANGES OFFERED Opposing Senators Proposed 270 Increases of Rates to Benefit Their Own States, He Says. Says Coalition Shaped Changes. Quotes The New York Times.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ACCUSES DEMOCRATS OF TARIFF DUPLICITY; Senator Watson Declares They Assume an Air of Piety, Which III Becomes Them. LISTS CHANGES OFFERED Opposing Senators Proposed 270 Increases of Rates to Benefit Their Own States, He Says. Says Coalition Shaped Changes. Quotes The New York Times.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'WATSON, JAS E', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'NEW YORK TIMES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF, VIEWS ON', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 5, 'major': 'N'}]",1930-05-13T05:00:00+0000,article
607,https://www.nytimes.com/1930/05/13/archives/the-case-of-manganese-its-tariff-bill-vicissitudes-lead-to.html,L Savage questions motives behind many fluctuations in status in bill,,L Savage questions motives behind many fluctuations in status in bill,"{'main': 'THE CASE OF MANGANESE.; Its Tariff Bill Vicissitudes Lead to Speculation on Motives.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE CASE OF MANGANESE.; Its Tariff Bill Vicissitudes Lead to Speculation on Motives.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SAVAGE, LESLIE', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'MANGANESE', 'rank': 6, 'major': 'N'}]",1930-05-13T05:00:00+0000,article
608,https://www.nytimes.com/1930/05/13/archives/irt-seeks-loan-to-obey-car-order-approval-of-40000000-bond-issue.html,ed,,ed,"{'main': 'I.R.T. SEEKS LOAN TO OBEY CAR ORDER; Approval of $40,000,000 Bond Issue Asked of Transit Board to Enable Compliance. NO REPLY TO COMMISSION Company Refuses to Accept Ruling to Buy 289 Cars Until Financing Is Settled. SUMMARY ACTION POSSIBLE Time Limit for Direct Answer Expires--Hedley Assails Order as""Just"" or ""Reasonable."" Seeks to Learn Board\'s Attitude. Previous Plan Rejected. $15,395,000 for Discount.', 'kicker': None, 'content_kicker': None, 'print_headline': 'I.R.T. SEEKS LOAN TO OBEY CAR ORDER; Approval of $40,000,000 Bond Issue Asked of Transit Board to Enable Compliance. NO REPLY TO COMMISSION Company Refuses to Accept Ruling to Buy 289 Cars Until Financing Is Settled. SUMMARY ACTION POSSIBLE Time Limit for Direct Answer Expires--Hedley Assails Order as""Just"" or ""Reasonable."" Seeks to Learn Board\'s Attitude. Previous Plan Rejected. $15,395,000 for Discount.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'INTERBOROUGH RAPID TRANSIT CO', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Barnard College', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'FINANCES', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'EQUIPMENT AND IMPROVEMENTS', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'ALUMNAE', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 8, 'major': 'N'}]",1930-05-13T05:00:00+0000,article
609,https://www.nytimes.com/1930/05/13/archives/grundy-talks-to-miners-pennsylvania-candidate-assails-tariff.html,"Grundy, in s to miners, describes his efforts for increased protection for anthracite coal industry",,"Grundy, in s to miners, describes his efforts for increased protection for anthracite coal industry","{'main': 'GRUNDY TALKS TO MINERS.; Pennsylvania Candidate Assails Tariff ""Amateurs.""', 'kicker': None, 'content_kicker': None, 'print_headline': 'GRUNDY TALKS TO MINERS.; Pennsylvania Candidate Assails Tariff ""Amateurs.""', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Pennsylvania', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'LABOR UNIONS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Coal', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 4, 'major': 'N'}]",1930-05-13T05:00:00+0000,article
610,https://www.nytimes.com/1930/09/09/archives/melchett-warns-us-of-a-british-tariff-says-mass-of-english-people.html,Lord Melchett predicts definite policy within yr,,Lord Melchett predicts definite policy within yr,"{'main': ""MELCHETT WARNS US OF A BRITISH TARIFF; Says Mass of English People Favor Adopting America's Policy of Protection. NOT VIEWED AS PARTY ISSUE Industrialist Tells Bond Club Here Snowden's Stand Is Opposed by Labor."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MELCHETT WARNS US OF A BRITISH TARIFF; Says Mass of English People Favor Adopting America's Policy of Protection. NOT VIEWED AS PARTY ISSUE Industrialist Tells Bond Club Here Snowden's Stand Is Opposed by Labor."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MELCHETT, LORD', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 3, 'major': 'N'}]",1930-09-09T05:00:00+0000,article
611,https://www.nytimes.com/1930/09/09/archives/raskob-to-speak-on-radio-will-talk-on-monday-at-7-pm-on-the-tariff.html,,,,"{'main': 'RASKOB TO SPEAK ON RADIO.; Will Talk on Monday at 7 P.M. on the Tariff.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RASKOB TO SPEAK ON RADIO.; Will Talk on Monday at 7 P.M. on the Tariff.', 'name': None, 'seo': None, 'sub': None}",[],1930-09-09T05:00:00+0000,article
612,https://www.nytimes.com/1930/09/10/archives/dr-simons-extols-paneurope-plan-german-statesman-here-holds-briands.html,Extolled by W Simons who favors keeping it within League,,Extolled by W Simons who favors keeping it within League,"{'main': ""DR. SIMONS EXTOLS PAN-EUROPE PLAN; German Statesman, Here, Holds Briand's Policy May Be Realized in a Decade. HAILS HENDERSON 'VICTORY' Approves Linking of Federation and League--Tells Trade Group Narrow National Ideals Must Go. Raised to Status of a Policy. Illustrates Tariff View."", 'kicker': None, 'content_kicker': None, 'print_headline': ""DR. SIMONS EXTOLS PAN-EUROPE PLAN; German Statesman, Here, Holds Briand's Policy May Be Realized in a Decade. HAILS HENDERSON 'VICTORY' Approves Linking of Federation and League--Tells Trade Group Narrow National Ideals Must Go. Raised to Status of a Policy. Illustrates Tariff View."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'U S OF EUROPE', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'SIMONS, WALTER', 'rank': 2, 'major': 'N'}]",1930-09-10T05:00:00+0000,article
613,https://www.nytimes.com/1930/09/10/archives/hoover-will-fill-tariff-board-soon-may-pick-nominees-for-four.html,Pres Hoover to pick remaining nominees soon,,Pres Hoover to pick remaining nominees soon,"{'main': 'HOOVER WILL FILL TARIFF BOARD SOON; May Pick Nominees for Four Remaining Places by Next Friday. SOME FEAR SENATE FIGHT Certain Leading Figures ""Shy"" at Possible Clash Over Their Confirmation.', 'kicker': None, 'content_kicker': None, 'print_headline': 'HOOVER WILL FILL TARIFF BOARD SOON; May Pick Nominees for Four Remaining Places by Next Friday. SOME FEAR SENATE FIGHT Certain Leading Figures ""Shy"" at Possible Clash Over Their Confirmation.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'TARIFF COMMISSION', 'rank': 2, 'major': 'N'}]",1930-09-10T05:00:00+0000,article
614,https://www.nytimes.com/1930/09/10/archives/says-african-move-averted-gem-panic-tiffany-expert-finds-control-of.html,G F Kunz praises South African Govt for taking over deposits found in 1928 at mouth of Orange River and preventing demoralization of market; description of exceptional diamonds found in 1929,,G F Kunz praises South African Govt for taking over deposits found in 1928 at mouth of Orange River and preventing demoralization of market; description of exceptional diamonds found in 1929,"{'main': 'SAYS AFRICAN MOVE AVERTED GEM PANIC; Tiffany Expert Finds Control of New $39,000,000 Deposits Saved World Market. LOOKS FOR LOWER PRICES Dr. Kunz Expects Tariff Cut to Affect Quotations Here--DoubtsSubmarine Origin. Predicts Lower Gem Prices. Stone Sold for $9,200.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SAYS AFRICAN MOVE AVERTED GEM PANIC; Tiffany Expert Finds Control of New $39,000,000 Deposits Saved World Market. LOOKS FOR LOWER PRICES Dr. Kunz Expects Tariff Cut to Affect Quotations Here--DoubtsSubmarine Origin. Predicts Lower Gem Prices. Stone Sold for $9,200.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'KUNZ, GEO FREDK', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Diamonds', 'rank': 2, 'major': 'N'}]",1930-09-10T05:00:00+0000,article
615,https://www.nytimes.com/1930/09/10/archives/sisters-penalized-15357-by-customs-dress-designers-here-admit.html,F Fenton and Mrs A Scheer penalized for effort to evade duty on gowns and Jewelry,,F Fenton and Mrs A Scheer penalized for effort to evade duty on gowns and Jewelry,"{'main': 'SISTERS PENALIZED $15,357 BY CUSTOMS; Dress Designers Here Admit Trying to Evade Duty on ParisianGowns and Jewelry.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SISTERS PENALIZED $15,357 BY CUSTOMS; Dress Designers Here Admit Trying to Evade Duty on ParisianGowns and Jewelry.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'SCHEER, ANNA', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'FENTON, FRANCES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'SEIZURES OF UNDECLARED GOODS', 'rank': 5, 'major': 'N'}]",1930-09-10T05:00:00+0000,article
616,https://www.nytimes.com/1930/09/10/archives/fess-and-shouse-disagree-on-maine-republican-hails-majority-for.html,Primary results,,Primary results,"{'main': 'FESS AND SHOUSE DISAGREE ON MAINE; Republican Hails Majority for Senator as a Portent of the Nation\'s Endorsement. SEES DEMOCRATIC REBUKE Voters Not Disposed to Charge Economic Depression to Hoover, the Chairman Asserts. RIVALS SCOFF AT CLAIMS ""As Maine Goes"" Was Coined byJoker in Neolithic Age,Says Shouse. Calls It Triumph for Tariff. Points to the Second District. Shouse Sees Old ""Practical Joke.""', 'kicker': None, 'content_kicker': None, 'print_headline': 'FESS AND SHOUSE DISAGREE ON MAINE; Republican Hails Majority for Senator as a Portent of the Nation\'s Endorsement. SEES DEMOCRATIC REBUKE Voters Not Disposed to Charge Economic Depression to Hoover, the Chairman Asserts. RIVALS SCOFF AT CLAIMS ""As Maine Goes"" Was Coined byJoker in Neolithic Age,Says Shouse. Calls It Triumph for Tariff. Points to the Second District. Shouse Sees Old ""Practical Joke.""', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Maine', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (State)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SHOUSE, JOUETT', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'FESS, SIMEON D', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 5, 'major': 'N'}]",1930-09-10T05:00:00+0000,article
617,https://www.nytimes.com/1930/09/10/archives/sincerest-flattery.html,ed,,ed,"{'main': 'SINCEREST FLATTERY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SINCEREST FLATTERY.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MELCHETT, LORD', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 3, 'major': 'N'}]",1930-09-10T05:00:00+0000,article
618,https://www.nytimes.com/1930/09/11/archives/broun-chides-mrs-pratt-says-republican-was-inconsistent-in-votes-on.html,Accuses Mrs Pratt of inconsistency in tariff votes,,Accuses Mrs Pratt of inconsistency in tariff votes,"{'main': 'BROUN CHIDES MRS. PRATT.; Says Republican Was Inconsistent in Votes on Tariff.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BROUN CHIDES MRS. PRATT.; Says Republican Was Inconsistent in Votes on Tariff.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'CONGRESS', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'BROUN, HEYWOOD', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 4, 'major': 'N'}]",1930-09-11T05:00:00+0000,article
619,https://www.nytimes.com/1930/09/11/archives/plans-for-canadas-idle-premier-bennett-outlines-public.html,Prime Min Bennett outlines plan of pub and private works to relieve situation,,Prime Min Bennett outlines plan of pub and private works to relieve situation,"{'main': ""PLANS FOR CANADA'S IDLE.; Premier Bennett Outlines Public Works--Promises Tariff Changes."", 'kicker': None, 'content_kicker': None, 'print_headline': ""PLANS FOR CANADA'S IDLE.; Premier Bennett Outlines Public Works--Promises Tariff Changes."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Canada', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'BENNETT, RICHD BEDFORD', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Unemployment', 'rank': 3, 'major': 'N'}]",1930-09-11T05:00:00+0000,article
620,https://www.nytimes.com/1931/04/02/archives/attacks-abuses-on-duty-drawbacks-eble-at-capital-hearing-calls-some.html,"Hearing before Corar Eble on proposal by which majority of processing methods approved in issuance of drawback authorizations would be revoked, and new applications received to eliminate alleged illegitimate practices",,"Hearing before Corar Eble on proposal by which majority of processing methods approved in issuance of drawback authorizations would be revoked, and new applications received to eliminate alleged illegitimate practices","{'main': 'ATTACKS \'ABUSES\' ON DUTY DRAWBACKS; Eble, at Capital Hearing, Calls Some Processing Methods Those of ""Scavengers."" $14,000,000 REBATES IN YEAR Commissioner Holds System Puts ""Hand in Uncle Sam\'s Pocket"" --New Rules Planned.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ATTACKS \'ABUSES\' ON DUTY DRAWBACKS; Eble, at Capital Hearing, Calls Some Processing Methods Those of ""Scavengers."" $14,000,000 REBATES IN YEAR Commissioner Holds System Puts ""Hand in Uncle Sam\'s Pocket"" --New Rules Planned.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PROCESSED MERCHANDISE', 'rank': 3, 'major': 'N'}]",1931-04-02T05:00:00+0000,article
621,https://www.nytimes.com/1931/04/03/archives/egypt-kills-octroi-tax-much-disliked-levy-held-over-from-prewar.html,Tobacco duties raised to take place of revenues from octroi tax,,Tobacco duties raised to take place of revenues from octroi tax,"{'main': 'EGYPT KILLS OCTROI TAX.; Much Disliked Levy Held Over From Pre-War Times.', 'kicker': None, 'content_kicker': None, 'print_headline': 'EGYPT KILLS OCTROI TAX.; Much Disliked Levy Held Over From Pre-War Times.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Egypt', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Taxation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 4, 'major': 'N'}]",1931-04-03T05:00:00+0000,article
622,https://www.nytimes.com/1931/04/03/archives/navy-hitch-serious-washington-feels-but-state-department-holds.html,U S sees Franco-Ital differences as serious,,U S sees Franco-Ital differences as serious,"{'main': 'NAVY HITCH SERIOUS, WASHINGTON FEELS; But State Department Holds Crisis May Be No Worse Than Others. WE REMAIN IN BACKGROUND United States Sees It as Problem for France and Italy to Settle. Washington Not to Intervene. Tariff Union Seen as Disturbing.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NAVY HITCH SERIOUS, WASHINGTON FEELS; But State Department Holds Crisis May Be No Worse Than Others. WE REMAIN IN BACKGROUND United States Sees It as Problem for France and Italy to Settle. Washington Not to Intervene. Tariff Union Seen as Disturbing.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'ARMAMENT LIMITATION', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'NAVAL', 'rank': 2, 'major': 'N'}]",1931-04-03T05:00:00+0000,article
623,https://www.nytimes.com/1931/04/03/archives/rome-and-paris-back-british-move-to-cut-size-of-battleships.html,Armament limitation negotiations,,Armament limitation negotiations,"{'main': 'ROME AND PARIS BACK BRITISH MOVE TO CUT SIZE OF BATTLESHIPS; Agreement Revealed as Having Been Reached When Naval Accord Was Outlined. CLASH AT LONDON PARLEY Adjournmedt Laid to Split on Time of Replacement and on Tariff Union Issue. WASHINGTON SHOWS ALARM Fears Possible Collapse of Accord, but Will Remain Out of Question. America Demands Large Ships. France and Italy Disagree. FRANCE AND ITALY BACK WARSHIP CUT Sees Change in Attitude.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ROME AND PARIS BACK BRITISH MOVE TO CUT SIZE OF BATTLESHIPS; Agreement Revealed as Having Been Reached When Naval Accord Was Outlined. CLASH AT LONDON PARLEY Adjournmedt Laid to Split on Time of Replacement and on Tariff Union Issue. WASHINGTON SHOWS ALARM Fears Possible Collapse of Accord, but Will Remain Out of Question. America Demands Large Ships. France and Italy Disagree. FRANCE AND ITALY BACK WARSHIP CUT Sees Change in Attitude.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Paris', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MACDONALD, CARLISLE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT LIMITATION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'NAVAL', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'DISPATCHES', 'rank': 5, 'major': 'N'}]",1931-04-03T05:00:00+0000,article
624,https://www.nytimes.com/1931/04/03/archives/australia-raises-duties-on-imports-britishindia-legislature-gets.html,Proposes ad valorem increase to obtain more revenue,,Proposes ad valorem increase to obtain more revenue,"{'main': 'AUSTRALIA RAISES DUTIES ON IMPORTS; British-India Legislature Gets Bill Putting Heavy Tariff on Wheat. CHINA SEEKS MORE REVENUE Proposes Ad Valorem Increase-- Germany to Modify Import Tax on All Grains. Empire Goods Margin Increased. Bollvia Removes Newsprint Duty. Costa Rica Seeks Monopoly.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AUSTRALIA RAISES DUTIES ON IMPORTS; British-India Legislature Gets Bill Putting Heavy Tariff on Wheat. CHINA SEEKS MORE REVENUE Proposes Ad Valorem Increase-- Germany to Modify Import Tax on All Grains. Empire Goods Margin Increased. Bollvia Removes Newsprint Duty. Costa Rica Seeks Monopoly.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'India', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Germany', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Bolivia', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 8, 'major': 'N'}]",1931-04-03T05:00:00+0000,article
625,https://www.nytimes.com/1931/04/04/archives/wide-customs-pact-is-held-improbable-hc-maclean-sees-distinct-trend.html,"Holds establishment of general customs union of Eur States unlikely, in rept to Internatl Chamber of Commerce at Paris; sees trend toward higher duties",,"Holds establishment of general customs union of Eur States unlikely, in rept to Internatl Chamber of Commerce at Paris; sees trend toward higher duties","{'main': 'WIDE CUSTOMS PACT IS HELD IMPROBABLE; H.C. MacLean Sees Distinct Trend Toward Higher Duties Over All Europe. BLAMES IT ON DEPRESSION American Chamber of Commerce Man Cites Preference Moves on Continent.', 'kicker': None, 'content_kicker': None, 'print_headline': 'WIDE CUSTOMS PACT IS HELD IMPROBABLE; H.C. MacLean Sees Distinct Trend Toward Higher Duties Over All Europe. BLAMES IT ON DEPRESSION American Chamber of Commerce Man Cites Preference Moves on Continent.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Europe', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MACLEAN, HY COLT', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 3, 'major': 'N'}]",1931-04-04T05:00:00+0000,article
626,https://www.nytimes.com/1931/04/05/archives/hint-of-protection-surprises-london-laborites-suggestion-that-the.html,"Suggests, in s, that Labor Govt has been receiving pro-tariff advice from economic advisory council; denies implications",,"Suggests, in s, that Labor Govt has been receiving pro-tariff advice from economic advisory council; denies implications","{'main': ""HINT OF PROTECTION SURPRISES LONDON; Laborite's Suggestion That the Economic Council Advised a Tariff Stirs Sensation. DENIAL IS LATER ISSUED A.V. Alexander Says a Formal Report Has Not Been Submitted to the Goernment."", 'kicker': None, 'content_kicker': None, 'print_headline': ""HINT OF PROTECTION SURPRISES LONDON; Laborite's Suggestion That the Economic Council Advised a Tariff Stirs Sensation. DENIAL IS LATER ISSUED A.V. Alexander Says a Formal Report Has Not Been Submitted to the Goernment."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ALEXANDER , ALB V', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 3, 'major': 'N'}]",1931-04-05T05:00:00+0000,article
627,https://www.nytimes.com/1931/04/05/archives/our-farm-products-find-markets-poor-foreigners-buy-little-american.html,Situation unfavorable,,Situation unfavorable,"{'main': 'OUR FARM PRODUCTS FIND MARKETS POOR; Foreigners Buy Little American Wheat, Cotton and Pork, but Tobacco Situation Is Fair. SILVER PRICE IS A FACTOR New Chinese Tariff Also Reacts Unfavorably on Japan--Apples Are in Good Demand. Our Wheat at Disadvantage. American Apples in Demand.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OUR FARM PRODUCTS FIND MARKETS POOR; Foreigners Buy Little American Wheat, Cotton and Pork, but Tobacco Situation Is Fair. SILVER PRICE IS A FACTOR New Chinese Tariff Also Reacts Unfavorably on Japan--Apples Are in Good Demand. Our Wheat at Disadvantage. American Apples in Demand.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Costa Rica', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sugar', 'rank': 2, 'major': 'N'}]",1931-04-05T05:00:00+0000,article
628,https://www.nytimes.com/1931/04/05/archives/mt-holyoke-hears-mrs-fd-roosevelt-she-speaks-for-democrats-in.html,Unemployment problem discussed at Forum,,Unemployment problem discussed at Forum,"{'main': ""MT. HOLYOKE HEARS MRS. F.D. ROOSEVELT; She Speaks for Democrats in Employment Debate With Republican and Socialist.CHARGES TARIFF FALLACIESGovernor's Wife Says Party Looksto Job Insurance as Best Solution for Depression."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MT. HOLYOKE HEARS MRS. F.D. ROOSEVELT; She Speaks for Democrats in Employment Debate With Republican and Socialist.CHARGES TARIFF FALLACIESGovernor's Wife Says Party Looksto Job Insurance as Best Solution for Depression."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York State', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'MOUNT HOLYOKE COLL', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'RISLEY , THEO', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'ROOSEVELT , FRANKLIN DELANO', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'LAIDLER , HARRY WELLINGTON', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Unemployment', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Banks and Banking', 'rank': 8, 'major': 'N'}]",1931-04-05T05:00:00+0000,article
629,https://www.nytimes.com/1931/04/06/archives/protest-cuban-tariff-on-american-tobacco-merchants-association-asks.html,"C Dushkind presents protest against levy on Amer tobacco, in behalf of Tobacco Merchants' Assn of U S, to U S State Dept",,"C Dushkind presents protest against levy on Amer tobacco, in behalf of Tobacco Merchants' Assn of U S, to U S State Dept","{'main': 'PROTEST CUBAN TARIFF ON AMERICAN TOBACCO; Merchants Association Asks State Department to Intercede Against ""Virtual Embargo.""', 'kicker': None, 'content_kicker': None, 'print_headline': 'PROTEST CUBAN TARIFF ON AMERICAN TOBACCO; Merchants Association Asks State Department to Intercede Against ""Virtual Embargo.""', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Cuba', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': ""TOBACCO MERCHANTS' ASSN OF U S"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'TARIFF', 'rank': 3, 'major': 'N'}]",1931-04-06T05:00:00+0000,article
